
time="2023-04-15 15:19:52" level=info msg="this is  日志"
time="2023-04-15 15:21:35" level=info msg="this is  日志"
time="2023-04-16 16:48:03" level=info msg="| 200 |    4.705015ms |  192.168.96.128 | GET | /airborne"
time="2023-04-16 16:48:04" level=info msg="| 200 |    4.594684ms |  192.168.96.128 | GET | /im"
time="2023-04-16 16:48:06" level=info msg="| 200 |  1.347179823s |  192.168.96.128 | GET | /asiacloud/vhost"
time="2023-04-16 16:48:10" level=info msg="| 200 |  1.912351466s |  192.168.96.128 | GET | /asiacloud/vhost/my101-site-03"
time="2023-04-16 16:48:17" level=info msg="| 200 |  1.713152764s |  192.168.96.128 | GET | /asiacloud/vhost/my101-site-04"
time="2023-04-16 16:48:21" level=info msg="| 200 |  1.748940131s |  192.168.96.128 | GET | /asiacloud/vhost/my101-site-05"
time="2023-04-16 16:48:25" level=info msg="| 200 |  1.827529127s |  192.168.96.128 | GET | /asiacloud/vhost/my101-site-03"
time="2023-04-16 16:48:38" level=info msg="| 200 |  1.716920433s |  192.168.96.128 | GET | /asiacloud/vhost/my101-site-04"
time="2023-04-16 16:48:39" level=info msg="| 200 |    4.995082ms |  192.168.96.128 | GET | /airborne"
time="2023-04-16 16:48:43" level=info msg="| 200 |    4.381302ms |  192.168.96.128 | GET | /im"
time="2023-04-16 16:48:48" level=info msg="| 200 |    4.652747ms |  192.168.96.128 | GET | /airborne"
time="2023-04-16 16:48:53" level=info msg="| 200 |    4.634683ms |  192.168.96.128 | GET | /im"
time="2023-04-16 16:48:54" level=info msg="| 200 |  4.338482166s |  192.168.96.128 | GET | /cloudflare"
time="2023-04-16 16:49:23" level=info msg="| 200 |  1.374613349s |  192.168.96.128 | GET | /asiacloud/vhost"
time="2023-04-16 16:49:23" level=info msg="| 200 |    5.427559ms |  192.168.96.128 | GET | /airborne"
time="2023-04-16 17:06:38" level=info msg="| 200 |    5.602686ms |  192.168.96.128 | GET | /airborne"
time="2023-04-16 17:06:39" level=info msg="| 200 |    2.738597ms |  192.168.96.128 | GET | /im"
time="2023-04-16 17:22:25" level=info msg="| 200 |    5.718924ms |  192.168.96.128 | GET | /airborne"
time="2023-04-16 17:22:26" level=info msg="| 200 |    3.399881ms |  192.168.96.128 | GET | /im"
time="2023-04-16 17:52:01" level=info msg="| 200 |    7.934064ms |  192.168.96.128 | GET | /airborne"
time="2023-04-16 17:55:42" level=info msg="| 200 |    3.567014ms |  192.168.96.128 | GET | /airborne"
time="2023-04-16 17:55:43" level=info msg="| 200 |    4.707997ms |  192.168.96.128 | GET | /im"
time="2023-04-16 17:55:45" level=info msg="| 200 |    3.695109ms |  192.168.96.128 | GET | /airborne"
time="2023-04-16 17:55:46" level=info msg="| 200 |    5.071934ms |  192.168.96.128 | GET | /im"
time="2023-04-16 17:55:46" level=info msg="| 200 |    2.825038ms |  192.168.96.128 | GET | /airborne"
time="2023-04-16 17:57:27" level=info msg="| 200 |    3.621692ms |  192.168.96.128 | GET | /im"
time="2023-04-16 17:57:28" level=info msg="| 200 |    4.705326ms |  192.168.96.128 | GET | /airborne"
time="2023-04-16 17:58:06" level=info msg="| 200 |  745.471567ms |  192.168.96.128 | GET | /aliyun"
time="2023-04-16 17:59:31" level=info msg="| 200 |   4.59501277s |  192.168.96.128 | GET | /cloudflare"
time="2023-04-16 18:01:59" level=info msg="| 200 |  1.517533949s |  192.168.96.128 | GET | /asiacloud/vhost"
time="2023-04-16 18:01:59" level=info msg="| 200 |     4.71575ms |  192.168.96.128 | GET | /airborne"
time="2023-04-16 18:02:00" level=info msg="| 200 |    3.177407ms |  192.168.96.128 | GET | /im"
time="2023-04-16 18:02:00" level=info msg="| 200 |  4.560110422s |  192.168.96.128 | GET | /cloudflare"
time="2023-04-16 18:03:10" level=info msg="| 200 |    5.955695ms |  192.168.96.128 | POST | /login"
time="2023-04-17 11:58:01" level=info msg="| 200 |     739.872µs |  192.168.96.128 | GET | /im"
time="2023-04-17 11:58:03" level=info msg="| 200 |      93.625µs |  192.168.96.128 | GET | /airborne"
time="2023-04-17 11:58:14" level=info msg="| 200 |   10.442483ms |  192.168.96.128 | POST | /login"
time="2023-04-17 11:58:17" level=info msg="| 200 |    5.257544ms |  192.168.96.128 | GET | /im"
time="2023-04-17 11:58:25" level=info msg="| 200 |  383.861566ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 11:58:37" level=info msg="| 200 |  374.513749ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 11:59:59" level=info msg="| 200 |  386.097886ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:00:36" level=info msg="| 200 |  382.619538ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:01:56" level=info msg="| 200 |  376.923498ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:01:58" level=info msg="| 200 |  389.555689ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:02:00" level=info msg="| 200 |  370.533817ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:03:21" level=info msg="| 200 |  378.536895ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:03:25" level=info msg="| 200 |    6.085098ms |  192.168.96.128 | GET | /im"
time="2023-04-17 12:03:27" level=info msg="| 200 |  379.215926ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:03:29" level=info msg="| 200 |  373.094304ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:08:45" level=info msg="| 200 |    4.892045ms |  192.168.96.128 | GET | /im"
time="2023-04-17 12:08:47" level=info msg="| 200 |  378.113621ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:10:35" level=info msg="| 200 |    6.733572ms |  192.168.96.128 | GET | /system/user"
time="2023-04-17 12:10:43" level=info msg="| 200 |   11.409339ms |  192.168.96.128 | POST | /system/user"
time="2023-04-17 12:10:48" level=info msg="| 200 |    5.528568ms |  192.168.96.128 | GET | /system/user"
time="2023-04-17 12:13:04" level=info msg="| 200 |    5.512887ms |  192.168.96.128 | GET | /im"
time="2023-04-17 12:13:13" level=info msg="| 200 |   436.22848ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:13:16" level=info msg="| 200 |  389.300203ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:13:19" level=info msg="| 200 |  382.730423ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:13:21" level=info msg="| 200 |  410.469137ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:13:23" level=info msg="| 200 |  393.673939ms |  192.168.96.128 | POST | /im/line"
time="2023-04-17 12:17:02" level=info msg="| 200 |    8.284328ms |  192.168.96.128 | GET | /airborne"
time="2023-04-17 12:17:04" level=info msg="| 200 |     5.89339ms |  192.168.96.128 | GET | /im"
time="2023-04-17 12:17:04" level=info msg="| 200 |    3.325693ms |  192.168.96.128 | GET | /airborne"
time="2023-04-17 12:17:05" level=info msg="| 200 |    4.668062ms |  192.168.96.128 | GET | /im"
time="2023-04-17 12:17:06" level=info msg="| 200 |    4.284064ms |  192.168.96.128 | GET | /airborne"
time="2023-04-17 12:17:09" level=info msg="| 200 |    4.537933ms |  192.168.96.128 | GET | /im"
time="2023-04-17 12:17:11" level=info msg="| 200 |  548.498006ms |  192.168.96.128 | GET | /aliyun"
time="2023-04-17 12:17:15" level=info msg="| 200 |    2.989643ms |  192.168.96.128 | GET | /im"
time="2023-04-17 12:17:23" level=info msg="| 200 |    3.355308ms |  192.168.96.128 | GET | /airborne"
time="2023-04-17 12:17:26" level=info msg="| 200 |  1.636300776s |  192.168.96.128 | GET | /asiacloud/vhost"
time="2023-04-17 12:17:29" level=info msg="| 200 |  1.952728758s |  192.168.96.128 | GET | /asiacloud/vhost/my101-site-03"
time="2023-04-17 12:17:31" level=info msg="| 200 |   1.72110664s |  192.168.96.128 | GET | /asiacloud/vhost/my101-site-04"
time="2023-04-17 12:17:35" level=info msg="| 200 |  1.888477736s |  192.168.96.128 | GET | /asiacloud/vhost/my101-site-03"
time="2023-04-17 12:17:38" level=info msg="| 200 |  4.582618259s |  192.168.96.128 | GET | /cloudflare"
time="2023-04-17 14:12:13" level=info msg="this is  日志"
time="2023-04-17 14:12:25" level=info msg="| 200 |  1.206577851s |    172.30.0.248 | GET | /asiacloud/vhost"
time="2023-04-17 14:12:29" level=info msg="| 200 |  1.677745311s |    172.30.0.248 | GET | /asiacloud/vhost/my101-site-03"
time="2023-04-17 14:12:31" level=info msg="| 200 |  473.768253ms |    172.30.0.248 | GET | /aliyun"
